session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,1,rcdcnycy,449,hotellingmarkup_2p_010t_05,task,1486578470,8,10,False
1,1,rcdcnycy,450,hotellingmarkup_2p_010t_05,WaitPage,1486578470,0,10,False
1,1,rcdcnycy,455,hotellingmarkup_2p_010t_05,task,1486578477,7,11,False
1,1,rcdcnycy,456,hotellingmarkup_2p_010t_05,WaitPage,1486578478,1,11,False
1,1,rcdcnycy,461,hotellingmarkup_2p_010t_05,task,1486578485,7,12,False
1,1,rcdcnycy,462,hotellingmarkup_2p_010t_05,WaitPage,1486578485,0,12,False
1,1,rcdcnycy,467,hotellingmarkup_2p_010t_05,task,1486578493,8,13,False
1,1,rcdcnycy,468,hotellingmarkup_2p_010t_05,WaitPage,1486578493,0,13,False
1,1,rcdcnycy,473,hotellingmarkup_2p_010t_05,task,1486578500,7,14,False
1,1,rcdcnycy,474,hotellingmarkup_2p_010t_05,WaitPage,1486578501,1,14,False
1,1,rcdcnycy,479,hotellingmarkup_2p_010t_05,task,1486578508,7,15,False
1,1,rcdcnycy,480,hotellingmarkup_2p_010t_05,WaitPage,1486578508,0,15,False
1,1,rcdcnycy,485,hotellingmarkup_2p_010t_05,task,1486578516,8,16,False
1,1,rcdcnycy,486,hotellingmarkup_2p_010t_05,WaitPage,1486578516,0,16,False
1,1,rcdcnycy,491,hotellingmarkup_2p_010t_05,task,1486578523,7,17,False
1,1,rcdcnycy,492,hotellingmarkup_2p_010t_05,WaitPage,1486578524,1,17,False
1,1,rcdcnycy,497,hotellingmarkup_2p_010t_05,task,1486578531,7,18,False
1,1,rcdcnycy,498,hotellingmarkup_2p_010t_05,WaitPage,1486578532,1,18,False
1,1,rcdcnycy,503,hotellingmarkup_2p_010t_05,task,1486578539,7,19,False
1,1,rcdcnycy,504,hotellingmarkup_2p_010t_05,WaitPage,1486578539,0,19,False
1,1,rcdcnycy,509,hotellingmarkup_2p_010t_05,task,1486578547,8,20,False
1,1,rcdcnycy,510,hotellingmarkup_2p_010t_05,WaitPage,1486578547,0,20,False
1,1,rcdcnycy,511,hotellingmarkup_2p_010t_05,ResultsWaitPage,1486578547,0,20,False
1,1,rcdcnycy,512,hotellingmarkup_2p_010t_05,round_results_summary,1486578553,6,20,True
1,1,rcdcnycy,513,hotellingmarkup_2p_025t_06,round_init_wait,1486578557,4,1,True
1,1,rcdcnycy,514,hotellingmarkup_2p_025t_06,WaitPage1,1486578557,0,1,False
1,1,rcdcnycy,515,hotellingmarkup_2p_025t_06,task,1486578564,7,1,False
1,1,rcdcnycy,516,hotellingmarkup_2p_025t_06,WaitPage,1486578565,1,1,False
1,1,rcdcnycy,521,hotellingmarkup_2p_025t_06,task,1486578573,8,2,False
1,1,rcdcnycy,522,hotellingmarkup_2p_025t_06,WaitPage,1486578573,0,2,False
1,1,rcdcnycy,527,hotellingmarkup_2p_025t_06,task,1486578581,8,3,False
1,1,rcdcnycy,528,hotellingmarkup_2p_025t_06,WaitPage,1486578582,1,3,False
1,1,rcdcnycy,533,hotellingmarkup_2p_025t_06,task,1486578589,7,4,False
1,1,rcdcnycy,534,hotellingmarkup_2p_025t_06,WaitPage,1486578589,0,4,False
1,1,rcdcnycy,539,hotellingmarkup_2p_025t_06,task,1486578597,8,5,False
1,1,rcdcnycy,540,hotellingmarkup_2p_025t_06,WaitPage,1486578597,0,5,False
1,1,rcdcnycy,541,hotellingmarkup_2p_025t_06,ResultsWaitPage,1486578598,1,5,False
1,1,rcdcnycy,542,hotellingmarkup_2p_025t_06,round_results_summary,1486578604,6,5,True
1,1,rcdcnycy,543,hotellingmarkup_2p_050t_07,round_init_wait,1486578607,3,1,True
1,1,rcdcnycy,544,hotellingmarkup_2p_050t_07,WaitPage1,1486578608,1,1,False
1,1,rcdcnycy,545,hotellingmarkup_2p_050t_07,task,1486578615,7,1,False
1,1,rcdcnycy,546,hotellingmarkup_2p_050t_07,WaitPage,1486578616,1,1,False
1,1,rcdcnycy,551,hotellingmarkup_2p_050t_07,task,1486578623,7,2,False
1,1,rcdcnycy,552,hotellingmarkup_2p_050t_07,WaitPage,1486578623,0,2,False
1,1,rcdcnycy,557,hotellingmarkup_2p_050t_07,task,1486578631,8,3,False
1,1,rcdcnycy,558,hotellingmarkup_2p_050t_07,WaitPage,1486578632,1,3,False
1,1,rcdcnycy,563,hotellingmarkup_2p_050t_07,task,1486578639,7,4,False
1,1,rcdcnycy,564,hotellingmarkup_2p_050t_07,WaitPage,1486578639,0,4,False
1,1,rcdcnycy,569,hotellingmarkup_2p_050t_07,task,1486578647,8,5,False
1,1,rcdcnycy,570,hotellingmarkup_2p_050t_07,WaitPage,1486578647,0,5,False
1,1,rcdcnycy,575,hotellingmarkup_2p_050t_07,task,1486578654,7,6,False
1,1,rcdcnycy,576,hotellingmarkup_2p_050t_07,WaitPage,1486578655,1,6,False
1,1,rcdcnycy,581,hotellingmarkup_2p_050t_07,task,1486578662,7,7,False
1,1,rcdcnycy,582,hotellingmarkup_2p_050t_07,WaitPage,1486578662,0,7,False
1,1,rcdcnycy,587,hotellingmarkup_2p_050t_07,task,1486578669,7,8,False
1,1,rcdcnycy,588,hotellingmarkup_2p_050t_07,WaitPage,1486578669,0,8,False
1,1,rcdcnycy,593,hotellingmarkup_2p_050t_07,task,1486578677,8,9,False
1,1,rcdcnycy,594,hotellingmarkup_2p_050t_07,WaitPage,1486578677,0,9,False
1,1,rcdcnycy,599,hotellingmarkup_2p_050t_07,task,1486578685,8,10,False
1,1,rcdcnycy,600,hotellingmarkup_2p_050t_07,WaitPage,1486578685,0,10,False
1,1,rcdcnycy,605,hotellingmarkup_2p_050t_07,task,1486578692,7,11,False
1,1,rcdcnycy,606,hotellingmarkup_2p_050t_07,WaitPage,1486578692,0,11,False
1,1,rcdcnycy,611,hotellingmarkup_2p_050t_07,task,1486578700,8,12,False
1,1,rcdcnycy,612,hotellingmarkup_2p_050t_07,WaitPage,1486578700,0,12,False
1,1,rcdcnycy,617,hotellingmarkup_2p_050t_07,task,1486578707,7,13,False
1,1,rcdcnycy,618,hotellingmarkup_2p_050t_07,WaitPage,1486578708,1,13,False
1,1,rcdcnycy,623,hotellingmarkup_2p_050t_07,task,1486578715,7,14,False
1,1,rcdcnycy,624,hotellingmarkup_2p_050t_07,WaitPage,1486578715,0,14,False
1,1,rcdcnycy,629,hotellingmarkup_2p_050t_07,task,1486578723,8,15,False
1,1,rcdcnycy,630,hotellingmarkup_2p_050t_07,WaitPage,1486578723,0,15,False
1,1,rcdcnycy,635,hotellingmarkup_2p_050t_07,task,1486578730,7,16,False
1,1,rcdcnycy,636,hotellingmarkup_2p_050t_07,WaitPage,1486578731,1,16,False
1,1,rcdcnycy,641,hotellingmarkup_2p_050t_07,task,1486578738,7,17,False
1,1,rcdcnycy,642,hotellingmarkup_2p_050t_07,WaitPage,1486578738,0,17,False
1,1,rcdcnycy,647,hotellingmarkup_2p_050t_07,task,1486578746,8,18,False
1,1,rcdcnycy,648,hotellingmarkup_2p_050t_07,WaitPage,1486578746,0,18,False
1,1,rcdcnycy,653,hotellingmarkup_2p_050t_07,task,1486578753,7,19,False
1,1,rcdcnycy,654,hotellingmarkup_2p_050t_07,WaitPage,1486578753,0,19,False
1,1,rcdcnycy,659,hotellingmarkup_2p_050t_07,task,1486578761,8,20,False
1,1,rcdcnycy,660,hotellingmarkup_2p_050t_07,WaitPage,1486578762,1,20,False
1,1,rcdcnycy,661,hotellingmarkup_2p_050t_07,ResultsWaitPage,1486578762,0,20,False
1,1,rcdcnycy,662,hotellingmarkup_2p_050t_07,round_results_summary,1486578768,6,20,True
1,1,rcdcnycy,663,hotellingmarkup_2p_100t_08,round_init_wait,1486578772,4,1,True
